,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GradeClass
2005,17,1,0,2,8.157698537007178,11,0,2,0,1,0,1,D
2006,18,0,0,3,2.2789053888908706,17,0,2,0,0,1,0,E
2007,17,0,0,1,13.522835772029143,23,1,4,1,0,0,0,E
2008,15,1,0,1,14.04194376758982,13,1,4,1,0,0,0,C
2009,15,0,1,1,14.417864381041952,14,1,4,1,1,0,0,C
2010,17,1,0,2,14.56941891117184,14,0,4,0,0,1,0,D
2011,15,0,0,1,0.001056538645936,4,1,3,0,1,0,0,C
2012,16,1,3,4,19.078416076934445,15,0,4,0,1,0,0,D
2013,18,0,1,1,16.28417534109326,4,0,3,1,0,0,0,A
2014,16,0,3,0,18.079633931785708,1,0,2,0,0,1,0,B
2015,18,1,0,2,0.3128659061486827,19,0,3,0,0,0,0,E
2016,15,1,0,0,18.677175915714788,27,1,4,0,0,0,0,E
2017,16,1,1,1,16.195770573762093,24,0,3,0,0,0,0,E
2018,15,1,0,1,16.74438285917397,8,0,2,0,0,0,0,D
2019,18,1,0,2,1.8657476944393705,21,0,0,0,0,0,1,E
2020,17,0,1,2,14.775560578371952,26,0,3,1,0,1,0,E
2021,17,1,1,2,19.19833379284182,8,0,4,0,0,0,0,C
2022,16,1,0,2,13.570946828363212,3,0,2,0,0,0,0,C
2023,15,0,0,2,11.411228092492127,14,0,1,0,0,0,0,E
2024,15,0,0,1,18.91259355497994,10,0,2,0,1,1,0,C
2025,16,1,0,1,8.85874243468872,0,1,2,0,1,1,0,A
2026,17,0,0,2,11.985871326209574,17,1,2,0,0,0,0,E
2027,18,0,0,0,9.526765869887324,28,1,3,0,0,0,0,E
2028,16,1,0,0,18.656924427205983,0,1,4,1,0,0,1,A
2029,18,0,3,2,1.5216945353101452,7,0,3,0,0,0,0,E
2030,17,0,1,2,10.022394016506963,24,1,2,0,0,0,0,E
2031,15,1,2,1,13.739048827708766,15,0,4,1,1,0,0,D
2032,17,1,0,1,15.83813076844474,25,1,2,0,0,0,0,E
2033,16,0,0,3,11.660372948882728,27,0,1,1,0,0,0,E
2034,15,0,0,3,18.17835488242908,21,1,2,0,1,0,0,E
2035,16,1,0,2,18.839828937677435,17,0,3,0,0,1,0,D
2036,16,0,0,2,1.2863844638716704,21,0,3,0,0,0,0,E
2037,17,0,2,2,8.047410790827488,8,0,4,1,1,0,0,B
2038,16,0,1,4,0.4691804344230887,11,0,2,0,0,0,0,E
2039,17,1,1,4,6.588333147488859,18,1,1,0,0,0,0,E
2040,15,0,0,1,10.737364359412044,24,0,0,0,1,0,0,E
2041,17,0,3,3,18.215898610198977,17,0,3,0,1,0,0,E
2042,15,1,0,1,16.931086449308058,26,1,3,1,1,0,0,E
2043,17,0,0,1,2.5499945334397145,4,0,2,0,1,0,0,D
2044,18,0,0,2,1.860607494817914,26,0,2,1,0,0,0,E
2045,18,1,2,2,11.78534677513334,1,0,4,0,1,0,0,A
2046,16,1,3,3,10.642359449175654,6,0,4,1,1,0,0,B
2047,17,1,0,0,5.327552828600477,26,1,1,0,1,0,0,E
2048,17,1,2,2,17.989061691076703,9,1,3,1,1,0,0,A
2049,15,0,2,3,18.54732818923107,14,1,3,0,0,1,0,C
2050,16,0,0,3,8.052228766803253,24,0,1,1,1,1,0,E
2051,17,1,0,1,17.806051142270405,6,0,2,1,0,0,0,B
2052,16,1,0,1,7.678977885259453,27,0,1,0,0,0,0,E
2053,18,0,3,2,14.736336636594004,4,1,1,1,0,0,0,B
2054,17,1,0,1,9.518844350954485,14,0,3,1,1,0,0,D
2055,17,0,2,4,2.45166313014366,19,0,2,1,0,0,1,E
2056,16,1,0,3,18.55868402474043,27,0,2,0,1,0,0,E
2057,17,0,2,1,9.081931867550733,19,0,2,0,0,0,0,E
2058,16,1,0,1,14.689740806448071,14,1,0,1,0,0,0,D
2059,17,1,1,0,7.343476288625843,9,0,3,0,0,0,1,D
2060,15,0,2,3,0.3776175715246932,23,0,2,0,0,0,1,E
2061,16,1,2,1,2.010607173836718,25,0,2,1,1,0,0,E
2062,17,0,2,2,9.924389589798489,28,1,4,0,0,0,0,E
2063,18,0,0,2,13.799287142527248,25,0,2,0,0,1,0,E
2064,17,0,1,2,6.694706531585581,13,0,3,0,0,0,0,E
2065,18,0,0,0,13.909769183553006,25,0,2,1,0,0,0,E
2066,18,0,0,1,13.97271178863912,25,0,3,1,0,0,0,E
2067,15,1,1,3,14.078718146556618,9,1,3,1,0,0,0,B
2068,16,1,0,3,9.850437080410169,16,0,1,1,0,0,0,E
2069,17,0,1,2,18.29772300243008,20,1,3,0,0,1,0,E
2070,15,1,3,0,9.783930359612311,13,0,0,0,0,0,1,E
2071,17,0,0,1,9.005303869932764,1,1,4,0,1,1,0,A
2072,18,1,1,2,3.98761638021254,15,1,2,0,1,1,0,E
2073,16,1,0,1,6.15310174712673,12,0,3,0,0,0,0,E
2074,17,1,0,3,0.8466898503660669,26,0,2,1,0,0,1,E
2075,17,1,0,2,12.670705872323405,8,0,3,1,0,1,0,C
2076,18,0,3,0,4.970714878541857,6,0,4,0,0,0,0,C
2077,17,0,2,3,6.083105089709302,15,0,3,1,0,0,0,E
2078,17,1,3,4,15.416290433286424,9,0,1,1,0,0,0,D
2079,18,1,3,0,6.544423663229077,23,1,2,1,0,0,0,E
2080,15,0,0,2,4.843917840262844,21,0,2,0,1,0,0,E
2081,18,1,0,1,3.381154982674115,8,1,2,0,1,0,0,C
2082,15,0,1,1,15.497168043639116,21,0,2,0,0,1,0,E
2083,16,0,0,1,2.5941251598005377,22,0,2,0,0,0,0,E
2084,15,0,0,2,9.07507520500707,6,1,2,0,0,1,0,C
2085,15,1,0,4,10.138602321543887,15,0,1,1,0,0,0,E
2086,16,0,1,2,13.747798253714292,8,0,2,0,0,0,0,E
2087,15,1,1,0,12.665669646659907,26,1,1,0,1,1,0,E
2088,18,0,0,2,16.214413458903497,23,1,1,0,1,0,0,E
2089,15,1,0,1,0.895028678524763,28,0,3,1,0,0,0,E
2090,16,1,1,3,5.928814495587944,16,0,0,0,1,0,1,E
2091,18,1,1,2,5.6026823755075945,19,0,2,0,0,0,0,E
2092,16,0,0,1,2.9203381118421645,6,0,2,1,0,1,0,C
2093,16,0,2,1,5.783565077128863,10,0,2,0,0,0,0,D
2094,17,1,0,2,6.195306282858068,7,0,3,1,0,0,0,C
2095,17,1,0,1,10.437689238549568,6,0,2,0,1,0,0,C
2096,16,1,2,2,13.27408957852512,27,1,1,0,1,0,0,E
2097,16,0,1,1,7.622010272236281,18,1,3,0,0,0,0,E
2098,16,0,0,1,14.389404626267623,19,0,4,1,1,0,0,E
2099,17,0,1,2,6.7233067715916,11,0,0,1,1,0,1,D
2100,17,0,1,3,5.805673546295207,6,0,2,0,0,0,0,D
2101,15,1,2,3,10.823761117140489,7,0,2,0,0,0,0,D
2102,15,1,2,1,0.4743272061158121,6,0,1,0,1,0,0,E
2103,16,0,1,1,1.5957824726800074,5,0,2,1,1,1,0,C
2104,18,0,0,1,8.359390871730541,24,0,3,0,0,0,0,E
2105,18,1,0,2,18.85825422783513,8,1,1,0,0,1,0,C
2106,17,0,0,2,14.430235596868473,26,1,4,0,0,0,0,E
2107,17,0,0,3,1.762531390011155,12,1,2,0,1,0,0,D
2108,17,0,1,3,16.926360255617475,6,0,2,1,1,0,0,B
2109,16,0,1,1,14.64601541216362,7,0,3,1,0,0,0,C
2110,18,0,0,2,12.218930514053064,21,0,0,0,0,0,0,E
2111,15,0,0,3,16.405859212183547,16,1,2,0,1,0,0,D
2112,16,1,0,3,8.082196954859143,16,0,2,0,0,0,0,E
2113,15,0,0,0,4.430021017077054,15,0,2,0,1,0,0,E
2114,15,0,2,1,10.240467782175187,21,0,2,1,0,0,1,E
2115,16,1,0,2,10.976835111869477,1,0,0,0,0,0,0,C
2116,15,1,1,1,10.766527440198242,29,0,1,0,0,0,0,E
2117,18,1,3,1,11.301475829602106,7,0,1,0,0,0,1,D
2118,15,0,0,0,18.97409836478361,16,0,4,1,1,0,0,D
2119,18,1,0,2,18.04491246192463,12,0,0,0,1,0,0,E
2120,18,0,0,1,17.514340731178788,17,0,1,1,1,0,0,E
2121,18,0,1,0,16.028336218172544,23,0,4,1,0,0,0,E
2122,17,0,1,1,18.868562145305702,27,1,3,1,0,0,0,E
2123,15,1,0,3,1.969892833588065,21,0,2,1,0,0,0,E
2124,16,1,1,3,5.30246522891479,27,0,0,0,1,0,0,E
2125,16,1,2,2,9.901118913091697,9,0,3,0,0,0,0,D
2126,15,1,0,2,16.930689862468103,1,1,1,1,1,0,0,A
2127,17,1,0,4,10.10331423045465,1,0,3,1,1,0,0,A
2128,17,0,2,1,14.960694786831771,26,0,4,1,0,1,1,E
2129,18,0,1,1,2.7791981049783243,13,0,2,1,1,0,1,E
2130,15,0,2,1,5.048276259531203,15,0,1,0,1,0,0,E
2131,15,0,1,1,14.635521900753448,6,0,3,0,1,1,0,B
2132,16,1,2,1,3.294680177754481,20,0,2,1,0,0,0,E
2133,15,1,0,3,7.027118693098535,20,1,2,1,1,0,0,E
2134,17,0,2,2,5.2973251562714285,23,1,2,0,0,1,0,E
2135,15,1,3,2,6.997233884449569,11,1,3,0,0,1,0,C
2136,16,1,1,3,14.166480981559406,27,0,2,0,0,0,0,E
2137,18,0,0,0,7.35694362285602,22,1,4,0,0,0,0,E
2138,16,0,0,1,11.105266452158803,27,0,3,0,1,0,0,E
2139,16,1,0,2,1.998637541088193,13,0,1,1,0,0,0,E
2140,18,1,0,2,16.100353864692558,24,1,3,0,0,1,0,E
2141,16,0,0,0,7.397772512962497,3,0,1,1,0,0,0,C
2142,16,0,1,2,12.97068318066685,25,0,3,1,1,1,0,E
2143,15,0,1,2,14.507792033236653,3,0,1,1,1,0,0,A
2144,15,1,0,2,4.193218442234008,17,0,2,1,0,0,0,E
2145,18,0,1,2,17.693499699066997,2,1,3,0,1,0,1,B
2146,15,0,0,1,12.32448503213906,0,0,1,1,0,0,0,B
2147,15,1,0,0,8.57450283502963,16,0,3,0,0,0,0,E
2148,16,1,0,2,3.646703671564391,6,0,3,1,1,1,0,B
2149,17,1,1,1,18.846018758024133,29,1,2,0,1,0,0,E
2150,15,1,0,3,15.101364082632502,15,0,2,1,1,0,1,C
2151,17,1,0,2,4.1604912546649775,29,0,4,0,0,1,0,E
2152,15,0,0,1,6.75421549448449,4,1,1,0,0,1,1,C
2153,15,0,2,2,16.193485161761465,18,0,3,0,0,1,0,E
2154,18,1,0,2,13.91355326430678,6,0,3,1,0,0,0,C
2155,18,1,1,1,15.315685854314488,13,1,4,0,0,0,0,C
2156,18,1,1,3,8.824022044258648,1,0,3,0,0,0,1,B
2157,17,1,2,3,14.329525252843338,2,1,2,1,0,0,1,A
2158,16,1,3,2,7.729874457278274,16,0,4,0,0,1,0,E
2159,15,0,0,0,4.225258338763929,15,1,3,0,0,0,0,E
2160,15,0,0,2,12.6535406968272,7,1,3,0,1,0,0,B
2161,15,0,2,2,19.520278511975885,17,0,0,0,0,0,0,E
2162,17,0,0,1,6.212019427906592,14,0,2,1,1,1,0,E
2163,18,1,1,1,9.219391844250794,6,1,3,0,0,1,0,B
2164,16,0,1,3,13.480027421397072,26,0,2,1,0,0,0,E
2165,17,1,1,0,10.830125642449758,8,0,2,0,0,0,0,D
2166,18,1,3,2,16.868555914180984,5,0,1,1,0,0,0,C
2167,17,1,3,2,15.234854129390316,17,1,2,1,0,0,0,D
2168,16,0,2,2,1.1659440772471408,17,1,1,1,1,0,1,E
2169,18,1,0,0,19.96842467847548,24,0,1,0,0,0,0,E
2170,17,0,2,3,15.048049074389343,25,0,2,0,0,0,0,E
2171,16,0,0,1,17.278066325882264,23,1,3,0,0,0,0,E
2172,15,1,0,2,13.023954241906928,13,1,2,1,1,0,0,B
2173,16,1,2,2,17.125702560935245,13,0,1,0,0,1,0,E
2174,15,1,0,2,2.247659498574188,13,1,1,1,1,1,0,E
2175,17,0,0,4,6.954756711186311,24,1,2,0,0,1,0,E
2176,18,1,0,2,17.528418872089855,3,0,3,0,0,1,0,B
2177,18,0,2,1,4.033104225337844,3,1,3,0,0,0,1,B
2178,17,1,1,4,1.564841971600455,14,0,1,0,1,0,0,E
2179,18,1,1,2,15.76237879890438,14,0,2,1,1,0,0,D
2180,18,0,0,1,16.709723112865923,17,0,3,0,0,0,0,E
2181,15,0,2,1,3.253044363798012,13,1,1,0,0,0,0,E
2182,17,0,2,3,17.08691965565431,25,1,2,0,0,0,0,E
2183,16,0,0,1,13.735355911943392,0,0,2,1,0,0,0,A
2184,15,0,0,2,10.40165366433168,9,0,1,0,0,0,1,D
2185,17,0,0,2,16.6050038556277,28,0,0,0,1,0,0,E
2186,15,1,3,1,8.384984986379315,19,1,2,1,1,0,0,E
2187,16,1,1,2,3.879879124467944,9,1,0,0,0,0,0,D
2188,16,0,3,0,5.697053532212273,9,0,1,0,1,0,0,D
2189,17,1,0,2,10.103280365866295,26,0,2,0,1,0,0,E
2190,16,0,2,2,10.626615853463514,23,0,0,1,0,0,0,E
2191,15,1,2,2,16.111616528824673,1,0,2,1,0,0,0,B
2192,16,1,1,2,15.827054473046688,28,0,1,1,1,0,0,E
2193,15,0,3,3,11.627331144091498,27,1,2,1,0,0,0,E
2194,15,0,0,2,15.615709667309527,26,0,3,1,0,0,0,E
2195,16,0,0,0,3.83546916587342,7,0,3,0,1,1,0,C
2196,17,1,1,1,1.0012905418658868,0,0,2,0,0,0,0,C
2197,18,0,2,2,17.472676452694003,0,0,0,0,1,0,0,B
2198,16,1,1,3,1.5110898752553914,3,0,3,0,0,0,0,C
2199,15,0,0,3,4.933768594879946,6,0,1,1,0,0,0,C
2200,15,1,1,3,13.906378992487692,8,0,0,1,0,1,0,D
2201,16,1,0,1,8.188958752546183,15,1,3,0,0,0,0,D
2202,17,0,0,2,17.526279398310177,4,0,4,0,0,0,0,B
2203,17,1,1,2,5.959595893245391,1,1,2,1,0,0,0,B
2204,15,1,2,1,0.2374269333871859,27,0,0,0,1,0,0,E
2205,15,0,0,0,6.013112811214882,22,0,3,0,0,0,0,E
2206,17,1,0,3,11.561500983696632,10,0,0,1,0,0,0,E
2207,18,0,0,1,7.518767508065867,17,1,3,0,0,0,0,E
2208,16,0,0,1,10.697455115175105,24,0,2,1,0,0,1,E
2209,15,0,2,0,17.531962376700374,24,0,2,1,0,0,0,E
2210,15,0,3,3,18.24970108460737,18,1,2,0,0,0,1,E
2211,17,1,0,2,5.319481293082243,12,0,4,0,1,0,0,D
2212,16,1,2,2,9.242809465398016,23,1,3,1,0,0,0,E
2213,17,1,2,3,10.982880304829024,10,0,2,0,1,1,0,D
2214,16,0,2,1,18.982249137764946,19,0,3,0,0,0,0,E
2215,16,1,0,2,19.972346383287693,18,0,2,1,0,0,0,E
2216,16,1,3,0,4.708144976830533,16,1,3,0,0,0,0,E
2217,15,0,0,1,14.539597426916307,4,0,3,0,1,0,0,B
2218,18,0,0,3,7.560621244663903,12,0,0,0,0,0,0,E
2219,17,1,0,2,0.1621639377242645,29,0,2,0,0,0,0,E
2220,18,0,0,1,0.1850504487180471,26,0,4,0,0,0,0,E
2221,17,0,0,1,9.211320151245117,19,1,4,0,1,1,1,E
2222,16,0,0,2,9.766698260086692,0,0,0,0,1,0,0,B
2223,15,0,0,0,0.4513939314688531,9,0,1,0,0,0,0,E
2224,18,1,2,1,13.73854833548605,7,0,4,1,0,0,1,B
2225,15,0,2,1,5.880067771899062,23,0,2,1,1,0,0,E
2226,17,0,0,1,11.197862030718987,28,0,2,0,1,0,0,E
2227,15,0,2,3,6.018381463308375,7,0,1,0,0,0,0,D
2228,15,0,2,1,3.342686297386144,18,1,3,1,1,0,0,E
2229,18,0,2,1,8.143474771977505,5,1,1,1,0,0,1,C
2230,16,0,0,2,4.645467295810015,11,0,1,1,0,0,0,D
2231,15,0,1,3,10.69601953838336,27,1,1,1,0,0,0,E
2232,16,0,3,1,3.976570605729599,6,0,4,0,0,0,0,C
2233,17,1,1,0,10.168119532892542,15,0,3,0,0,1,0,E
2234,15,0,0,1,3.147570297377351,8,0,3,1,0,1,0,C
2235,18,1,1,2,13.4194941897157,20,0,2,1,0,0,0,E
2236,17,0,1,2,15.07875368882848,24,0,4,0,0,1,0,E
2237,17,0,1,3,2.2078846849986755,21,1,3,0,0,0,0,E
2238,18,0,0,4,9.356048240746784,9,1,3,0,0,0,0,C
2239,15,0,0,2,1.4174340130974716,9,0,4,0,1,0,0,D
2240,15,1,2,2,11.963648910840048,9,0,2,0,0,0,0,D
2241,17,0,2,2,5.288085958592907,19,1,3,1,0,0,0,E
2242,15,0,0,0,10.552489136774156,28,0,4,1,0,0,0,E
2243,16,1,3,4,10.349220187685823,15,0,3,1,1,0,1,D
2244,18,1,0,1,18.487086923876006,0,0,2,1,0,0,0,B
2245,16,0,1,1,10.981664451374458,16,0,0,0,0,0,0,E
2246,15,1,2,2,11.659969594366313,29,0,3,1,1,1,0,E
2247,17,1,2,1,8.033062515287606,25,1,2,1,0,1,0,E
2248,18,1,3,2,18.981592063656336,20,1,1,0,0,1,0,E
2249,15,0,0,2,15.543718188792193,28,0,3,1,0,1,0,E
2250,15,0,2,2,5.708105806056832,13,1,2,0,1,0,0,D
2251,17,0,0,3,16.88419171552464,18,0,2,1,0,0,0,E
2252,17,1,2,1,8.6479272037018,20,0,3,0,1,0,0,E
2253,16,0,2,2,16.57334287067188,20,1,2,0,0,1,0,E
2254,18,1,1,2,16.45776136587004,16,0,0,0,1,0,1,E
2255,18,0,0,2,3.777403735257088,13,0,2,0,0,0,0,E
2256,17,0,2,2,14.022822627671538,7,0,0,0,0,0,0,D
2257,16,1,0,1,5.812859386130622,20,1,1,0,0,0,0,E
2258,18,0,0,2,5.949853399853364,20,1,0,0,0,0,0,E
2259,17,1,2,1,5.926961537611614,8,1,1,0,0,0,0,C
2260,15,1,0,3,14.511364951198964,7,0,2,0,1,0,1,D
2261,18,0,2,1,4.596520835850722,12,1,2,1,0,0,0,D
2262,16,1,0,2,0.0181167049218045,16,0,4,1,0,1,0,E
2263,16,0,0,0,14.304737069652662,18,1,2,1,0,0,0,E
2264,16,0,2,1,3.423694876702505,27,0,3,1,0,0,0,E
2265,15,1,1,2,2.089647906156693,6,0,2,0,1,1,0,C
2266,18,0,0,3,4.750322411881203,16,0,3,0,0,0,0,E
2267,18,1,2,2,7.598010446454079,0,1,3,0,0,0,0,B
2268,15,0,1,3,9.518126549464014,4,1,2,1,0,0,0,B
2269,18,0,1,2,0.8914008142526164,24,0,1,1,0,0,0,E
2270,15,0,0,2,19.411466652547208,5,0,2,0,0,0,1,C
2271,15,0,2,1,14.321261068391165,25,1,3,0,0,0,0,E
2272,15,0,2,3,6.463881306486723,1,0,2,1,1,0,0,B
2273,16,1,2,1,6.373945145707946,26,1,3,0,1,0,0,E
2274,18,1,0,3,8.970850987369188,24,1,1,0,1,0,0,E
2275,15,1,2,3,12.52489645526066,15,0,0,1,1,0,0,D
2276,18,1,1,3,2.927461331779355,21,0,2,0,0,0,0,E
2277,16,1,1,2,3.7785962752990474,4,0,3,1,0,0,1,C
2278,15,1,0,2,17.18869165667102,4,0,2,0,1,0,0,B
2279,17,0,2,2,5.125098477781451,11,0,3,1,1,0,0,D
2280,16,0,2,1,7.603899959503551,2,1,1,1,0,1,0,B
2281,17,1,0,2,17.42543701900234,29,0,2,0,0,0,0,E
2282,18,1,0,0,13.26295658799645,15,0,3,1,0,0,0,D
2283,18,0,2,2,6.834237586833767,5,0,3,1,0,0,0,B
2284,16,0,0,1,13.673990914492416,14,0,1,1,0,0,0,E
2285,18,0,3,1,0.3936643076282742,14,1,2,0,1,1,1,D
2286,17,1,1,1,14.712853200227304,28,0,3,0,0,0,0,E
2287,15,1,1,2,9.74032081032479,15,0,0,0,0,0,0,E
2288,15,1,0,2,16.263642945689224,19,1,3,1,0,1,0,D
2289,15,0,0,0,19.092753040129367,12,0,2,1,0,0,1,D
2290,16,0,3,2,18.515770989891365,11,0,1,0,0,0,0,C
2291,18,1,0,1,18.18530086910681,9,0,3,0,1,0,0,C
2292,17,1,2,2,10.243399118677743,13,1,1,1,1,0,1,D
2293,18,0,0,2,7.202842282778761,1,0,4,0,1,0,0,B
2294,18,0,0,2,9.300706494613456,28,1,3,0,0,0,0,E
2295,18,0,0,2,13.797920066267215,2,1,3,0,0,0,0,A
2296,15,0,1,1,17.679955537423734,8,0,0,0,1,0,0,D
2297,17,1,3,2,4.139726060002391,10,0,4,1,0,0,0,C
2298,17,0,0,2,18.36386316923406,10,0,3,0,1,0,1,C
2299,18,0,0,2,16.303604639397783,24,0,1,0,1,0,1,E
2300,15,0,0,2,19.57712030356469,21,1,2,1,0,0,0,D
2301,15,1,1,0,17.605035465633744,9,0,1,0,0,0,0,D
2302,17,1,0,2,5.598746593838133,25,0,4,0,0,0,0,E
2303,15,0,2,2,2.119118226880954,13,1,3,1,0,0,0,E
2304,15,0,1,1,2.2448214398317723,8,0,4,1,0,0,0,D
2305,15,0,1,0,5.8244663715655225,19,0,3,0,1,0,0,E
2306,16,1,0,0,12.283674479690784,26,0,2,0,1,0,0,E
2307,18,1,3,3,16.086406521943452,20,0,1,0,0,1,0,E
2308,17,1,0,2,17.985006139631295,9,1,1,1,0,0,1,C
2309,17,0,0,1,12.475067687384657,21,0,1,0,0,0,0,E
2310,16,1,1,1,0.1126262549610745,28,0,2,0,0,0,0,E
2311,18,0,1,2,3.7263355303706702,8,0,4,0,0,0,1,D
2312,17,0,0,3,1.994524077067359,28,0,4,1,0,0,1,E
2313,15,0,0,0,7.2664895113802,4,0,1,0,0,0,0,C
2314,17,1,2,1,10.027019872674918,7,0,3,0,0,1,0,D
2315,15,0,0,3,0.8679435715712169,10,1,2,0,0,0,0,D
2316,16,1,2,0,6.969559515913106,0,1,2,0,0,0,0,B
2317,15,1,1,1,3.583593492506452,20,0,3,1,0,0,0,E
2318,17,0,0,4,12.94140332517748,9,0,2,1,0,1,1,C
2319,17,0,0,2,9.2854473864868,0,0,4,1,0,1,1,A
2320,17,1,0,1,9.906352938678175,25,0,3,1,1,0,0,E
2321,16,0,2,0,8.553835760669221,29,0,3,0,1,0,0,E
2322,16,1,1,0,19.12039420973134,21,0,1,1,0,0,0,E
2323,18,0,0,1,4.294702502431265,6,0,1,0,0,0,0,D
2324,17,1,1,3,10.333285196877489,27,0,2,0,0,0,0,E
2325,15,1,3,2,14.72034736730672,13,1,3,1,0,0,1,D
2326,16,1,0,2,11.13688826269125,4,0,4,1,1,0,0,A
2327,17,1,3,3,18.580417714336026,16,1,2,1,0,0,0,D
2328,17,0,0,2,7.559367112825683,21,0,3,1,0,0,0,E
2329,16,0,0,1,9.27351611546356,25,0,2,1,0,0,0,E
2330,18,1,0,2,1.7704463042945684,20,1,1,0,1,0,1,E
2331,16,1,0,3,12.17998222103857,5,0,3,1,1,0,0,B
2332,16,0,0,3,5.764239368962121,15,1,3,1,0,0,0,D
2333,15,0,0,0,3.206180790311377,10,0,1,1,1,0,1,D
2334,15,0,3,2,10.89062585809016,9,0,2,1,0,0,0,D
2335,18,0,2,2,10.646205267598212,14,0,2,0,0,0,0,E
2336,17,0,2,3,1.517432824480951,6,0,1,1,0,0,0,D
2337,16,0,0,1,13.964309069889456,22,1,4,0,0,1,0,E
2338,18,1,0,2,12.475443813017058,1,1,2,1,0,1,0,A
2339,15,0,0,3,3.780345654929944,11,1,1,0,1,0,0,D
2340,16,0,2,2,9.388697243080877,18,0,1,0,1,0,0,E
2341,17,1,3,2,14.4064583295712,11,0,4,0,0,0,0,C
2342,15,0,0,0,10.58871481082553,15,0,3,0,0,0,1,D
2343,15,0,0,1,7.909781523671404,5,0,3,0,0,0,0,C
2344,15,0,1,1,6.446769161618873,2,1,0,0,0,0,1,C
2345,18,0,0,3,12.207877332881072,1,0,3,0,1,0,0,B
2346,17,0,0,1,18.78217396620481,19,0,2,0,0,1,0,E
2347,16,1,1,2,13.434896809549668,4,0,3,0,0,1,0,C
2348,18,0,2,2,1.49491807272631,10,1,4,0,0,1,0,C
2349,18,1,0,1,9.213699469642677,25,1,1,1,0,0,0,E
2350,18,1,0,2,17.81648263021255,24,0,2,0,0,1,0,E
2351,15,0,3,2,1.8892485160217376,2,0,0,0,1,0,0,D
2352,17,1,0,3,19.77751424275087,2,0,2,0,1,0,1,B
2353,18,0,0,2,18.981387872908428,21,0,1,0,0,0,0,E
2354,16,1,0,2,1.5654896145975172,4,1,4,1,1,0,0,A
2355,17,1,0,1,18.668266408991094,21,0,2,0,1,1,0,E
2356,16,0,0,3,7.262651805189244,22,0,3,0,0,0,0,E
2357,17,0,2,1,16.89418334151725,10,0,3,0,0,0,1,D
2358,16,0,0,2,8.36766675426543,2,0,4,1,0,0,0,B
2359,15,0,0,1,8.817102254050317,12,1,2,1,0,1,0,D
2360,18,0,1,3,12.684861819550852,20,0,2,0,0,0,0,E
2361,16,1,1,2,15.489548385519669,7,0,0,0,0,0,0,D
2362,17,1,2,2,0.6757830189649727,19,1,0,0,0,0,0,E
2363,18,1,2,1,11.863119910542686,9,0,3,1,0,0,0,C
2364,18,1,0,2,3.73465988194742,1,1,0,0,0,0,0,C
2365,17,1,2,2,6.918990357264059,3,0,2,0,0,0,0,C
2366,16,1,0,2,6.95937332310433,17,0,0,0,0,0,0,E
2367,15,1,3,1,9.381206804423073,18,0,3,0,0,1,0,E
2368,15,0,0,4,6.682728237523468,3,0,2,0,0,1,1,B
2369,16,0,3,3,2.147222369013355,19,0,1,0,0,0,1,E
2370,18,1,2,1,2.912574770509029,25,0,1,0,1,0,1,E
2371,18,1,0,3,0.6687597112219534,8,0,2,0,0,0,1,E
2372,18,0,1,2,9.404981706575086,15,0,3,0,0,0,0,E
2373,18,0,3,2,19.08895389705977,25,0,2,0,0,0,0,E
2374,16,0,2,1,2.313504472962331,5,1,3,1,0,0,0,C
2375,18,0,0,2,18.92528986006164,24,0,1,1,0,1,1,E
2376,17,1,2,2,14.667230294641872,3,0,0,1,0,0,0,C
2377,18,0,0,2,12.749976058683265,8,1,0,1,1,0,0,C
2378,15,1,0,2,12.905555106471258,26,0,2,0,0,1,1,E
2379,18,1,0,2,16.53455296792564,12,0,3,0,0,0,0,C
2380,16,1,0,2,2.1383972875964274,8,0,1,1,1,0,0,E
2381,15,0,2,0,10.095086471310834,5,0,3,0,0,0,0,C
2382,16,0,0,3,13.941822765215171,20,0,2,0,0,0,0,E
2383,16,1,2,2,11.736408901471274,18,1,4,0,0,0,0,E
2384,15,1,0,1,16.655581420465893,13,1,3,0,1,0,0,C
2385,16,1,0,1,1.44543418022703,20,0,3,1,1,0,0,E
2386,16,0,0,2,13.81402078998332,14,0,2,0,0,0,0,D
2387,18,1,0,3,10.680554607694354,2,0,4,1,0,0,0,B
2388,17,0,0,1,7.583217279598868,4,1,4,0,1,0,0,B
2389,16,1,0,2,6.8054996446806175,20,0,2,0,0,0,1,E
2390,16,1,1,0,12.416652655483858,17,0,2,0,1,1,0,E
2391,16,1,0,2,17.819907492885296,13,0,2,0,0,0,1,D
